loan_amnt,funded_amnt,funded_amnt_inv,int_rate,installment,annual_inc,dti,delinq_2yrs,inq_last_6mths,open_acc,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,bad_loans,emp_length_num,grade_num,sub_grade_num,delinq_2yrs_zero,payment_inc_ratio
1000,1000,1000,8.9,31.76,12480,6.35,0,0,4,1142.56,1142.56,1000,142.56,0,0,0,7.65,0,0,6,1,1,3.05385
1000,1000,1000,6.03,30.44,40000,25.17,0,0,9,1095.55,1095.55,1000,95.55,0,0,0,31.27,0,3,6,0.2,1,0.9132
4500,4500,4500,6.62,138.17,32000,18.45,0,3,6,4972.2,4972.2,4500,472.2,0,0,0,151.65,0,1,6,0.4,1,5.18137
5000,5000,5000,6.62,153.52,24000,15.8,0,2,7,5501.51,5501.51,5000,501.51,0,0,0,1218.63,0,5,6,0.4,1,7.676
8000,8000,8000,15.96,194.38,57000,14.61,0,1,7,10469.1,10469.1,8000,2469.13,0,0,0,5248.52,0,6,4,1,1,4.09221
12000,12000,12000,17.27,429.45,102000,13.84,0,0,10,15449.2,15449.2,12000,3449.18,0,0,0,454.08,0,11,3,0.6,1,5.05235
12000,12000,11975,6.03,365.23,64000,15.64,0,0,9,13147.5,13120.1,12000,1147.46,0,0,0,370.85,0,6,6,0.2,1,6.84806
2400,2400,2400,12.69,80.51,60500,22.04,0,3,10,2564.72,2564.72,2400,164.72,0,0,0,2084.42,0,7,5,1,1,1.59689
7500,7500,7468,8.9,238.15,55000,1.9,0,1,2,8570.94,8533.69,7500,1070.94,0,0,0,251.65,0,9,6,1,1,5.196
6000,6000,6000,6.03,182.62,80000,9.03,0,0,11,6116.6,6116.6,6000,116.6,0,0,0,5570.49,0,5,6,0.2,1,2.7393
3950,3950,3950,6.03,120.23,109000,2.73,0,0,10,4008.28,4008.28,3950,58.28,0,0,0,3768.66,0,8,6,0.2,1,1.32363
1800,1800,1800,11.99,59.78,19200,21.25,1,0,6,2166.97,2166.97,1800,351.97,14.995,0,0,0.82,0,3,5,1,0,3.73625
6800,6800,6800,11.71,224.92,64000,10.91,0,1,9,8092.52,8092.52,6800,1292.52,0,0,0,243.28,0,8,5,0.6,1,4.21725
6650,6650,6650,12.69,223.08,56000,23.36,0,1,16,7497.68,7497.68,6650,847.68,0,0,0,70.56,0,3,5,1,1,4.78029
1500,1500,1500,12.69,50.32,20004,3.06,0,1,5,1791.32,1791.32,1500,291.32,0,0,0,442.26,0,1,5,1,1,3.0186
14000,14000,14000,12.69,469.63,45000,14.88,0,2,8,16210.1,16210.1,14000,2210.13,0,0,0,4341.73,0,1,5,1,1,12.5235
6000,6000,6000,7.9,187.75,57000,8.61,0,0,6,6723.63,6723.63,6000,723.63,0,0,0,1474.75,0,1,6,0.8,1,3.95263
7500,7500,6450,6.03,228.27,95000,9.03,0,3,16,8084.11,6952.39,7500,584.11,0,0,0,3523.34,0,11,6,0.2,1,2.88341
16400,16400,16375,22.35,456.22,80000,21.07,0,2,18,25494.9,25456.1,16400,9094.9,0,0,0,8640.79,0,3,1,1,1,6.8433
16800,16800,16750,15.27,402.06,68500,12.91,0,1,13,21025.3,20962.7,16800,4225.3,0,0,0,12236,0,7,4,0.8,1,7.04339
3700,3700,3700,9.91,119.24,25000,6.14,2,0,5,3730.86,3730.86,3700,30.86,0,0,0,3731.28,0,10,5,0.2,0,5.72352
5000,5000,5000,6.03,152.18,30000,4.8,0,1,7,5477.97,5477.97,5000,477.97,0,0,0,155.59,0,2,6,0.2,1,6.0872
3000,3000,3000,10.65,97.72,21000,20.11,0,0,4,3515.96,3515.96,3000,515.96,0,0,0,106.68,0,1,5,0.4,1,5.584
7000,7000,6742,7.9,219.04,40000,17.25,0,0,3,7875.03,7585.16,7000,875.03,0,0,0,876.96,0,11,6,0.8,1,6.5712
9600,9600,9350,11.71,317.53,53000,18.18,0,0,9,11451.2,11152.9,9600,1851.24,0,0,0,45.72,0,8,5,0.6,1,7.18936
19425,19425,19375,13.49,446.87,60000,20.3,0,2,17,25775.3,25709,19425,6350.32,0,0,0,8812.18,0,5,4,0.2,1,8.9374
24000,24000,23975,18.64,617.83,132000,10.03,0,2,9,21593,21570.5,11265.5,10327.5,0,0,0,617.83,1,7,2,0.2,1,5.61664
9100,9100,9050,6.03,276.97,75000,13.15,0,0,13,9932.34,9877.77,9100,832.34,0,0,0,578.13,0,11,6,0.2,1,4.43152
20000,20000,19593,10.65,651.47,95000,20.32,0,0,13,22516.6,22057.3,20000,2516.62,0,0,0,11464.2,0,11,5,0.4,1,8.22909
35000,35000,34950,7.9,1095.16,115000,4.14,0,0,7,39424.3,39368,35000,4424.35,0,0,0,1103.83,0,3,6,0.8,1,11.4278
4500,4500,4475,6.03,136.96,42000,19.03,0,0,8,4627.36,4601.65,4500,127.36,0,0,0,3943.55,0,5,6,0.2,1,3.91314
35000,35000,34975,20.89,944.71,100000,15.44,0,0,11,37739.9,37712.9,35000,2739.89,0,0,0,4027.18,0,11,1,0.2,1,11.3365
35000,35000,34950,8.9,1111.37,144000,17.25,0,0,11,40006.8,39949.7,35000,5006.8,0,0,0,1123.41,0,1,6,1,1,9.26142
5000,5000,5000,7.51,155.56,115000,9.27,0,3,8,5031.76,5031.76,5000,31.76,0,0,0,5032.42,0,11,6,0.6,1,1.62323
10000,10000,10000,12.69,335.45,100000,15.17,0,0,9,11099.9,11099.9,10000,1099.93,0,0,0,7423.06,0,7,5,1,1,4.0254
12000,12000,12000,14.65,413.94,87500,15.89,0,3,14,3470.31,3470.31,1939.05,954.05,0,577.21,5.43,413.94,1,8,4,0.6,1,5.67689
6000,6000,6000,6.03,182.62,55000,8.92,0,0,13,6573.61,6573.61,6000,573.61,0,0,0,186.11,0,1,6,0.2,1,3.98444
20000,20000,19750,14.27,468.17,85000,8.84,0,0,10,26794,26459,20000,6794.01,0,0,0,9500.84,0,4,4,0.4,1,6.60946
2400,2400,2150,10.65,78.18,31000,20.59,0,0,6,857.34,767.8,652.19,205.15,0,0,0,78.18,1,11,5,0.4,1,3.02632
16000,16000,16000,15.96,562.2,162000,19.68,0,1,10,19388.1,19388.1,16000,3388.14,0,0,0,8197.15,0,11,4,1,1,4.16444
14000,14000,14000,6.03,426.1,75000,12.13,0,0,21,15339.1,15339.1,14000,1339.11,0,0,0,429.25,0,11,6,0.2,1,6.8176
6500,6500,6500,6.62,199.58,30000,8.88,0,0,9,7152.12,7152.12,6500,652.12,0,0,0,1582.92,0,11,6,0.4,1,7.9832
5000,5000,4750,9.91,161.13,30000,21.16,0,0,9,2281.77,2167.46,1633.01,455.96,0,192.8,1.99,161.13,1,5,5,0.2,1,6.4452
10000,10000,9975,6.03,304.36,42000,22.91,0,0,7,10956.2,10928.9,10000,956.24,0,0,0,308.68,0,11,6,0.2,1,8.696
2500,2500,2500,8.9,79.39,33600,14.64,0,0,4,2664.26,2664.26,2500,164.26,0,0,0,1952.25,0,4,6,1,1,2.83536
9600,9600,9350,12.69,322.04,75000,11.46,0,0,13,10985.4,10699.2,9600,1385.41,0,0,0,5860.51,0,9,5,1,1,5.15264
4000,4000,3742,7.9,125.17,30000,14.08,0,0,11,4502.09,4211.29,4000,502.09,0,0,0,380.44,0,4,6,0.8,1,5.0068
21000,21000,20725,14.27,491.58,140000,10.16,0,0,12,28129.2,27760.8,21000,7129.2,0,0,0,6673.26,0,4,4,0.4,1,4.21354
29700,29700,29700,23.91,852.86,175000,8.52,0,1,28,37444.9,37444.9,29700,7744.88,0,0,0,26401.1,0,5,0,0.8,1,5.84818
9000,9000,9000,16.77,319.85,56000,21.69,0,0,12,9599.62,9599.62,9000,599.62,0,0,0,8328.83,0,11,3,0.4,1,6.85393
7200,7200,7200,7.51,224,105000,29.62,0,0,19,8054.21,8054.21,7200,854.21,0,0,0,180.44,0,5,6,0.6,1,2.56
2500,2500,2500,11.71,82.69,68000,17.65,2,2,8,2974.5,2974.5,2500,474.5,0,0,0,92.39,0,8,5,0.6,0,1.45924
7000,7000,7000,16.29,247.11,80000,10.93,0,3,10,8313.13,8313.13,7000,1313.13,0,0,0,4368.7,0,11,3,0.2,1,3.70665
15000,15000,14750,14.27,351.13,54200,20.99,0,0,12,15874.2,15609.7,15000,874.24,0,0,0,321.65,0,5,4,0.4,1,7.7741
7500,7500,7225,6.62,230.28,140000,5.69,0,0,7,8287.1,7983.17,7500,787.1,0,0,0,252.22,0,10,6,0.4,1,1.97383
30000,30000,29500,6.62,921.11,94000,7.56,0,0,21,33156.6,32604,30000,3156.61,0,0,0,946.6,0,11,6,0.4,1,11.7589
3625,3625,3625,6.03,110.33,65000,14.18,0,0,11,3733.21,3733.21,3625,108.21,0,0,0,1307.22,0,4,6,0.2,1,2.03686
20000,20000,19975,8.9,635.07,66000,5.58,0,1,17,20834.8,20808.8,20000,834.8,0,0,0,17662.6,0,5,6,1,1,11.5467
2250,2250,2250,12.69,75.48,48000,2.25,0,0,4,2715.65,2715.65,2250,465.65,0,0,0,80.85,0,6,5,1,1,1.887
12000,12000,12000,11.71,265.18,50000,13.42,0,3,9,14696.5,14696.5,12000,2696.48,0,0,0,5022.16,0,3,5,0.6,1,6.36432
11000,11000,10575,10.65,358.31,82500,15.19,0,0,13,12326.7,11850.4,11000,1326.74,0,0,0,6614.28,0,11,5,0.4,1,5.21178
7000,7000,7000,13.49,237.52,55000,11.3,0,0,8,7303.41,7303.41,7000,303.41,0,0,0,6594.02,0,5,4,0.2,1,5.18225
1000,1000,1000,13.49,33.94,18000,17.6,0,1,6,703.21,703.21,502.9,171.9,0,28.41,0.2841,33.94,1,1,4,0.2,1,2.26267
15700,15700,15692,7.9,491.26,58000,11.42,0,1,8,17683.8,17675.2,15700,1983.75,0,0,0,500.57,0,11,6,0.8,1,10.164
8800,8800,8550,12.69,295.2,109000,7.98,1,0,4,10617.6,10315.8,8800,1817.64,0,0,0,327.65,0,4,5,1,0,3.24991
19750,19750,19750,7.51,614.44,38000,20.59,1,0,8,22118,22118,19750,2367.96,0,0,0,626.56,0,4,6,0.6,0,19.4034
11200,11200,11150,6.03,340.88,54000,16.91,0,0,12,12271,12216.3,11200,1071.04,0,0,0,345.56,0,11,6,0.2,1,7.57511
6350,6350,6350,19.03,164.83,25000,24.72,0,1,11,2773.45,2773.45,1067.61,1384.59,0,321.25,2.75,164.83,1,1,2,0.4,1,7.91184
15000,15000,14750,18.64,386.15,132540,17.65,0,0,12,21061,20709.9,15000,6060.95,0,0,0,9108.5,0,4,2,0.2,1,3.49615
6775,6775,6750,7.9,212,75000,24.49,0,0,10,4821.51,4803.76,4163.13,658.38,0,0,0,393.03,1,11,6,0.8,1,3.392
6000,6000,6000,13.49,203.59,85000,12.3,0,1,5,4377.8,4377.8,3021.65,1033.35,0,322.8,51.6605,203.59,1,11,4,0.2,1,2.87421
3500,3500,3500,6.62,107.47,70254,20.94,0,4,16,3856.04,3856.04,3500,356.04,0,0,0,239.59,0,11,6,0.4,1,1.83568
4000,4000,3725,7.9,125.17,45000,6.29,0,0,6,4101.92,3819.94,4000,101.92,0,0,0,3728.3,0,5,6,0.8,1,3.33787
7200,7200,7200,12.42,161.7,36000,12.53,0,1,5,7968.32,7968.32,7200,768.32,0,0,0,6353.19,0,3,5,0.8,1,5.39
35000,35000,34875,22.35,973.64,100000,9.65,0,1,9,48722.2,48548.2,35000,13722.2,0,0,0,26365.1,0,5,1,1,1,11.6837
16000,16000,16000,13.49,368.08,200000,9.17,0,0,13,9193.25,9193.25,5393.2,3800.05,0,0,0,368.08,1,11,4,0.4,1,2.20848
20000,20000,20000,13.49,460.1,140000,7.98,0,0,9,25547.2,25547.2,20000,5547.19,0,0,0,6296.13,0,2,4,0.2,1,3.94371
6000,6000,6000,13.49,203.59,30000,9.68,1,3,6,7325.3,7325.3,6000,1325.3,0,0,0,216.17,0,1,4,0.2,0,8.1436
2500,2500,2500,16.29,88.26,45300,18.01,0,0,5,2658.08,2658.08,2500,158.08,0,0,0,418.23,0,6,3,0.2,1,2.33801
4400,4400,4400,12.42,147.03,24000,19,0,3,9,5290.04,5290.04,4400,890.04,0,0,0,158.27,0,6,5,0.8,1,7.3515
13250,13250,13225,7.9,414.6,45000,28.4,0,0,8,14908.3,14880.2,13250,1658.32,0,0,0,1647.84,0,3,6,0.8,1,11.056
7925,7925,7925,12.42,177.98,24636,28.2,0,1,14,888.85,888.85,489.24,399.61,0,0,0,177.98,1,10,5,0.8,1,8.66926
22400,22400,22350,21.67,614.47,174792,18.65,0,1,14,16644.3,16607.2,5210.46,9027.53,0,2406.36,24.0636,752,1,4,1,0.6,1,4.21852
25200,25200,25175,18.64,648.73,50400,4.81,0,1,7,32183.2,32151.3,25200,6983.23,0,0,0,19878.9,0,11,2,0.2,1,15.446
6000,6000,6000,12.69,201.27,80000,0.15,0,0,2,6109.23,6109.23,6000,109.23,0,0,0,805.2,0,4,5,1,1,3.01905
2400,2400,2400,16.77,85.3,32400,17,0,1,3,3067.85,3067.85,2400,667.85,0,0,0,92.15,0,4,3,0.4,1,3.15926
16000,16000,16000,6.03,486.97,56100,16.79,0,2,7,17530.4,17530.4,16000,1530.39,0,0,0,490.92,0,11,6,0.2,1,10.4165
4800,4800,4550,8.9,152.42,118000,4.15,0,0,9,5000.12,4739.68,4800,200.12,0,0,0,4240.66,0,8,6,1,1,1.55003
7000,7000,7000,6.62,214.93,88800,7.77,0,0,8,7407.94,7407.94,7000,407.94,0,0,0,198.24,0,11,6,0.4,1,2.90446
16100,16100,15842,7.9,503.78,75000,10.59,0,0,9,18134.6,17844.4,16100,2034.58,0,0,0,511.24,0,8,6,0.8,1,8.06048
4500,4500,4500,13.49,152.69,55000,21.4,0,0,8,3206.49,3206.49,2393.81,800.08,0,12.6,0,152.69,1,4,4,0.2,1,3.33142
6800,6800,6800,10.65,221.5,52852,6.79,0,1,17,4429.36,4429.36,3498.2,917.2,0,13.96,0,221.5,1,4,5,0.4,1,5.02914
30000,30000,29975,11.71,662.95,92088,15.31,0,0,6,36880.8,36850.1,30000,6880.81,0,0,0,18331.7,0,1,5,0.6,1,8.63891
10000,10000,10000,6.03,304.36,56000,16.76,0,0,6,10956.4,10956.4,10000,956.36,0,0,0,307.68,0,3,6,0.2,1,6.522
6000,6000,6000,6.62,184.23,55000,20.42,0,0,6,6552.44,6552.44,6000,552.44,0,0,0,2336.23,0,9,6,0.4,1,4.01956
25475,25475,25450,21.28,693.21,50000,18.31,2,0,16,32308.8,32277,25475,6833.75,0,0,0,17527,0,1,1,0.4,0,16.637
19450,19450,19175,9.91,626.78,82600,12.17,0,1,13,20214.5,19928.7,19450,764.48,0,0,0,220.92,0,7,5,0.2,1,9.10576
9000,9000,9000,14.27,210.68,43000,5.69,1,0,5,10288.3,10288.3,9000,1288.26,0,0,0,7768.01,0,8,4,0.4,0,5.87944
2400,2400,2400,10.65,78.18,70000,19.15,0,3,14,2813.2,2813.2,2400,413.2,0,0,0,83.06,0,5,5,0.4,1,1.34023
14000,14000,14000,6.62,429.86,115200,12.41,0,3,10,15263.6,15263.6,14000,1263.63,0,0,0,5817.8,0,2,6,0.4,1,4.47771
10000,10000,9725,7.9,312.91,150000,3.83,0,2,5,10960.7,10659.2,10000,960.67,0,0,0,5340.46,0,11,6,0.8,1,2.50328
1950,1950,1950,12.42,65.16,90000,8.77,0,1,6,2335.25,2335.25,1950,385.25,0,0,0,383.53,0,7,5,0.8,1,0.8688
2900,2900,2900,9.91,93.46,31200,13.58,0,0,5,3362.32,3362.32,2900,462.32,0,0,0,102.7,0,1,5,0.2,1,3.59462
6000,6000,6000,9.91,193.35,40058,0.75,0,1,3,6735.95,6735.95,6000,735.95,0,0,0,193.15,0,6,5,0.2,1,5.7921
9000,9000,9000,9.91,290.03,30000,17.64,0,0,5,9919.81,9919.81,9000,919.81,0,0,0,5873.41,0,3,5,0.2,1,11.6012
12000,12000,12000,10.65,258.82,51600,14.12,0,2,12,14666.2,14666.2,12000,2666.17,0,0,0,6665.99,0,4,5,0.4,1,6.01907
30000,30000,29975,19.42,785.17,140000,11.16,1,0,9,44257,44220.2,30000,14257,0,0,0,15235.4,0,3,2,0.6,0,6.73003
2450,2450,2450,7.9,76.67,24000,19.2,0,0,3,2466.47,2466.47,2450,16.47,0,0,0,2466.83,0,1,6,0.8,1,3.8335
12000,12000,11750,14.27,280.91,42000,11.89,0,0,6,6179.14,6050.17,3444.9,2722.14,0,12.1,0,280.91,1,11,4,0.4,1,8.026
8850,8850,8850,12.69,296.88,30000,23.2,0,0,11,10626.3,10626.3,8850,1776.3,0,0,0,1159.38,0,1,5,1,1,11.8752
15000,15000,15000,6.03,456.54,57000,0.8,0,0,6,16432.4,16432.4,15000,1432.38,0,0,0,914.78,0,11,6,0.2,1,9.61137
5600,5600,5600,11.71,185.23,39000,19.54,2,2,18,2089.65,2089.65,1360.57,486.13,0,242.95,2.32,185.23,1,9,5,0.6,0,5.69938
18750,18750,18750,17.27,468.72,250000,11.27,0,1,14,25571.1,25571.1,18750,6821.11,0,0,0,11534.7,0,4,3,0.6,1,2.24986
4800,4800,4800,15.96,168.66,50000,9.43,0,1,10,5936.03,5936.03,4800,1136.03,0,0,0,599.49,0,9,4,1,1,4.04784
6075,6075,6075,6.03,184.9,66300,12.16,0,0,10,6655.88,6655.88,6075,580.88,0,0,0,187.74,0,6,6,0.2,1,3.34661
9500,9500,9500,16.77,337.62,46000,22.36,0,0,12,11164.9,11164.9,9500.01,1664.89,0,0,0,6460.25,0,3,3,0.4,1,8.80748
4200,4200,4200,6.62,128.96,108000,15.84,0,0,7,4640.92,4640.92,4200,440.92,0,0,0,139.92,0,11,6,0.4,1,1.43289
6000,6000,6000,16.29,211.81,26400,9,0,0,4,7622.14,7622.14,6000,1622.14,0,0,0,219.15,0,3,3,0.2,1,9.62773
6300,6300,6043,7.51,196,54503,18.93,0,0,9,7009.69,6722.97,6300,709.69,0,0,0,1740.72,0,11,6,0.6,1,4.31536
21300,21300,21050,18.25,543.79,74292,24.1,0,0,7,29894.5,29543.4,21300,8594.49,0,0,0,12529,0,11,3,1,1,8.78356
15000,15000,14993,9.91,483.38,57000,20.8,0,1,7,17312.7,17303.9,15000,2312.68,0,0,0,3325.27,0,5,5,0.2,1,10.1764
5000,5000,5000,6.03,152.18,37500,15.74,0,0,11,5477.94,5477.94,5000,477.94,0,0,0,155.84,0,7,6,0.2,1,4.86976
3000,3000,3000,17.27,107.37,57996,17.79,0,0,8,3862.59,3862.59,3000,862.59,0,0,0,113.32,0,5,3,0.6,1,2.2216
5500,5500,5500,11.71,181.92,72060,22.68,0,1,14,6057.03,6057.03,5500,557.03,0,0,0,4063.92,0,8,5,0.6,1,3.02948
16000,16000,16000,17.27,399.97,84000,19.26,0,1,7,5249.02,5249.02,1995.66,2429.03,19.9624,804.37,7.97,32.42,1,11,3,0.6,1,5.71386
5500,5500,5500,7.51,171.11,60000,9.1,0,2,11,5647.86,5647.86,5500,147.86,0,0,0,144.19,0,11,6,0.6,1,3.4222
4500,4500,4500,7.9,140.81,55000,2.66,0,0,10,4961.08,4961.08,4500,461.08,0,0,0,2151.85,0,3,6,0.8,1,3.07222
15000,15000,15000,15.27,521.97,90000,14.8,0,2,16,10372.3,10372.3,7031.46,2884.85,0,456.03,5.16,50.17,1,7,4,0.8,1,6.9596
30000,30000,29975,20.3,799.84,72996,21.67,0,1,17,41819.6,41784.8,30000,11819.6,0,0,0,14742.2,0,4,2,1,1,13.1488
25000,25000,25000,9.91,805.63,110000,4.19,0,0,5,28767.6,28767.6,25000,3767.62,0,0,0,7030.74,0,0,5,0.2,1,8.78869
13200,13200,13200,12.42,441.09,52000,14.84,0,1,7,15861.4,15861.4,13200,2661.37,0,0,0,1325,0,2,5,0.8,1,10.179
5000,5000,5000,6.62,153.52,38000,17.08,0,1,8,5524.78,5524.78,5000,524.78,0,0,0,167.82,0,6,6,0.4,1,4.848
12000,12000,11500,9.91,386.7,50600,18.43,0,0,9,13916.1,13336,12000,1916.07,0,0,0,412.09,0,10,5,0.2,1,9.17075
8000,8000,8000,16.29,282.41,56888,20.42,1,2,11,10190.5,10190.5,8000,2175.45,15,0,0,17.01,0,9,3,0.2,0,5.95718
10000,10000,10000,15.96,351.38,39000,18.98,0,1,5,4964.96,4964.96,3066.21,1490.81,0,407.94,3.99,702.76,1,1,4,1,1,10.8117
25000,25000,24975,17.58,629.14,81000,21.05,0,0,18,25726.7,25701,25000,726.69,0,0,0,25102.1,0,1,3,0.8,1,9.32059
30000,30000,30000,9.91,966.75,80196,3.85,0,2,7,34799.7,34799.7,30000,4799.66,0,0,0,983.01,0,3,5,0.2,1,14.4658
35000,35000,35000,17.58,1257.98,305000,12.15,2,3,8,43287.6,43287.6,35000,8287.57,0,0,0,18167.5,0,1,3,0.8,0,4.94943
4700,4700,4700,7.9,147.07,41000,10.65,0,0,3,5266.53,5266.53,4700,566.53,0,0,0,1157.25,0,11,6,0.8,1,4.30449
1800,1800,1800,10.65,58.64,21000,10.63,0,0,3,2053.25,2053.25,1800,253.25,0,0,0,87.48,0,3,5,0.4,1,3.35086
7425,7425,7400,6.03,225.99,65000,19.4,0,1,10,8093.8,8066.55,7425,668.8,0,0,0,193.7,0,11,6,0.2,1,4.17212
25600,25600,25250,12.69,858.75,85000,18.69,0,0,13,30902.6,30480,25600,5302.62,0,0,0,905.45,0,11,5,1,1,12.1235
4400,4400,4400,19.91,163.32,14400,9.17,0,0,4,5877.22,5877.22,4400,1477.22,0,0,0,168.3,0,1,2,0.8,1,13.61
3600,3600,3600,12.69,120.77,31000,11.26,0,2,5,4073.58,4073.58,3600,473.58,0,0,0,2389.28,0,5,5,1,1,4.67497
16000,16000,16000,11.71,529.22,40000,12.48,0,0,9,18629.8,18629.8,16000,2629.79,0,0,0,798.55,0,4,5,0.6,1,15.8766
5000,5000,5000,7.9,156.46,35000,26.54,0,0,21,5266.29,5266.29,5000,266.29,0,0,0,4016.65,0,6,6,0.8,1,5.36434
2100,2100,2100,9.91,67.68,105000,19.63,0,0,14,472.01,472.01,359.88,112.13,0,0,0,67.68,1,3,5,0.2,1,0.773486
15000,15000,15000,13.49,508.96,42000,10.77,0,1,5,18271.5,18271.5,15000,3271.54,0,0,0,2033.22,0,8,4,0.2,1,14.5417
9000,9000,9000,16.29,317.71,45600,12.74,0,1,3,11445.1,11445.1,9000,2445.06,0,0,0,979.7,0,6,3,0.2,1,8.36079
3000,3000,2750,10.65,97.72,51600,10.98,0,0,6,3405.53,3121.71,3000,405.53,0,0,0,1552.07,0,11,5,0.4,1,2.27256
12000,12000,11493,8.9,381.04,93000,23.5,0,0,13,13715.8,13135.5,12000,1715.77,0,0,0,390.01,0,11,6,1,1,4.91665
1800,1800,1800,14.27,61.76,45000,15.76,0,1,7,2221.32,2221.32,1800,421.32,0,0,0,67.84,0,4,4,0.4,1,1.64693
10625,10625,10625,7.9,332.46,35000,28.22,0,0,14,11967.9,11967.9,10625,1342.91,0,0,0,336.29,0,2,6,0.8,1,11.3986
18000,18000,18000,20.89,677.14,72000,16.82,0,3,25,24374.9,24374.9,18000,6374.94,0,0,0,680.92,0,11,1,0.2,1,11.2857
6400,6400,6392,7.9,200.26,27000,16.8,0,0,14,7207.51,7198.93,6400,807.51,0,0,0,211.29,0,5,6,0.8,1,8.90044
12000,12000,12000,13.49,407.17,65000,19.57,0,0,16,14556.8,14556.8,12000,2556.82,0,0,0,2784.45,0,11,4,0.2,1,7.51698
17500,17500,17492,7.9,547.58,75000,13.22,0,1,10,19712.3,19703.7,17500,2212.32,0,0,0,550.94,0,5,6,0.8,1,8.76128
9600,9600,9600,6.03,292.19,60000,13.18,0,3,8,9785.95,9785.95,9600,185.95,0,0,0,8910.37,0,11,6,0.2,1,5.8438
12000,12000,12000,11.71,396.92,38340,18.78,0,0,11,14281.9,14281.9,12000,2281.87,0,0,0,425.23,0,10,5,0.6,1,12.4232
8000,8000,8000,12.69,268.36,84996,17.1,1,3,11,9654.61,9654.61,8000,1654.61,0,0,0,292.25,0,5,5,1,0,3.78879
4000,4000,3750,8.9,127.02,62400,11.44,0,0,17,4530.16,4246.99,4000,530.16,0,0,0,1237.42,0,11,6,1,1,2.44269
6400,6400,6400,10.65,208.47,65000,7.09,1,1,7,6948.03,6948.03,6400,548.03,0,0,0,4870.55,0,3,5,0.4,0,3.84868
6700,6700,6450,20.3,178.63,87500,3.84,0,0,4,8636.96,8314.43,6700,1936.96,0,0,0,5437.7,0,3,2,1,1,2.44978
15000,15000,15000,14.27,514.64,34800,10.1,0,2,4,18515.1,18515.1,15000,3515.13,0,0,0,552.48,0,11,4,0.4,1,17.7462
2200,2200,2200,12.69,73.8,38400,9.63,0,1,11,2653.89,2653.89,2200,453.89,0,0,0,84.61,0,6,5,1,1,2.30625
8000,8000,8000,6.03,243.49,120000,0.5,0,0,8,8441.47,8441.47,8000,441.47,0,0,0,5520.96,0,3,6,0.2,1,2.4349
5600,5600,5600,6.62,171.95,38000,4.39,0,0,15,6188.82,6188.82,5600,588.82,0,0,0,179.25,0,6,6,0.4,1,5.43
5000,5000,4750,17.27,178.94,60000,17.58,0,0,17,6474.33,6150.44,5000,1474.33,0,0,0,226.67,0,7,3,0.6,1,3.5788
18225,18225,18225,12.69,411.79,51654,17.19,1,2,7,1647.01,1647.01,706.13,940.88,0,0,0,206.51,1,11,5,1,0,9.5665
14125,14125,14075,12.69,319.16,60000,7.76,0,3,13,16732.9,16673.7,14125,2607.95,0,0,0,10712.3,0,11,5,1,1,6.3832
5000,5000,5000,10.65,162.87,49000,20.25,0,1,10,5860.66,5860.66,5000,860.66,0,0,0,174.21,0,5,5,0.4,1,3.98865
6000,6000,5750,8.9,124.26,48000,18.18,0,0,11,7233,6931.58,6000,1233,0,0,0,2644.35,0,11,6,1,1,3.1065
6000,6000,6000,12.42,200.5,68000,10.11,2,0,4,2069.3,2069.3,1290.38,509.1,0,269.82,2.55,200.5,1,9,5,0.8,0,3.53824
5000,5000,5000,11.71,165.38,70000,12.86,1,1,12,5951.77,5951.77,5000,951.77,0,0,0,173.27,0,5,5,0.6,0,2.83509
5000,5000,4750,10.65,162.87,35000,15.22,1,0,6,5861.9,5568.68,5000,861.9,0,0,0,176.35,0,11,5,0.4,0,5.58411
3000,3000,3000,17.27,107.37,46000,16.62,0,0,4,3166.91,3166.91,3000,166.91,0,0,0,2846.47,0,0,3,0.6,1,2.80096
7200,7200,7200,16.29,254.17,65000,19.16,0,1,9,8550.9,8550.9,7200,1350.9,0,0,0,4492.27,0,11,3,0.2,1,4.69237
9000,9000,9000,9.91,290.03,65000,16.41,0,0,10,9822.26,9822.26,9000,822.26,0,0,0,6349.71,0,2,5,0.2,1,5.3544
6200,6200,6200,6.03,188.71,65000,0.65,0,0,7,6320.25,6320.25,6200,120.25,0,0,0,5754.44,0,9,6,0.2,1,3.48388
4000,4000,4000,17.58,143.77,50000,10.78,0,0,4,5016.5,5016.5,4000,1016.5,0,0,0,1730,0,2,3,0.8,1,3.45048
14000,14000,14000,16.77,497.54,145000,9.67,0,0,13,16048.7,16048.7,14000,2048.68,0,0,0,10602.4,0,1,3,0.4,1,4.11757
15000,15000,14875,11.71,496.14,100000,16.76,3,0,16,17852,17703.2,15000,2852.04,0,0,0,529.23,0,11,5,0.6,0,5.95368
2700,2700,2700,7.9,84.49,32000,23.18,0,1,9,2876.98,2876.98,2700,176.98,0,0,0,1016.44,0,2,6,0.8,1,3.16838
21600,21600,21592,7.9,675.87,112140,5.72,0,2,12,24330.3,24321.8,21600,2730.35,0,0,0,681.9,0,11,6,0.8,1,7.23242
13225,13225,13225,12.42,441.92,88000,10.4,0,2,9,15877.7,15877.7,13225,2652.73,0,0,0,1757.28,0,2,5,0.8,1,6.02618
